station_name,pump_name,timestamp,status,suction_pressure,case_pressure,discharge_pressure,pressure_throttle,specific_gravity,speed,efficiency,flow,head,pressure_difference,por,aor,lor,head_degradation,baseline_head,energy_wasted,money_wasted,flow_ratio_bep,reliability,rate_of_life_time,consumed_lifetime,estimated_remaining_life,shaft_power
Station1,Pump1,2019-04-07T08:05:00.000Z,Open,509059.9724,4637362.472,,,0.89602673,,84.75841,0.538202733,473.5247615,4128302.5,0,1,0,3.1589184,476.6836799,0.076301284,,0.7939248,0.8240975,1.2134486,0.10112072,87.25983,2643057.5
Station1,Pump1,2019-04-07T08:10:00.000Z,Open,509059.9724,4581000.472,,,0.89602673,,84.78643,0.539970726,467.1127132,4071940.5,0,1,0,9.376955051,476.4896682,0.074784495,,0.7965115,0.8292173,1.2059565,0.100496374,87.2548,2614602.2
Station1,Pump1,2019-04-07T08:15:00.000Z,Open,509059.9724,4647801.472,,,0.89590085,,83.899605,0.540018171,474.7785152,4138741.5,0,1,0,1.705935974,476.4844512,0.099428244,,0.7965809,0.8293541,1.2057576,0.1004798,87.24978,2685819.2
Station1,Pump1,2019-04-07T08:20:00.000Z,Open,509059.9724,4616691.472,,,0.89587986,,85.25582,0.538924247,471.2497066,4107631.5,0,1,0,5.354900379,476.604607,0.063217185,,0.7949804,0.8261925,1.2103717,0.100864306,87.244736,2617956.2
Station1,Pump1,2019-04-07T08:25:00.000Z,Open,509059.9724,4630642.472,,,0.89590085,,86.448166,0.542767733,472.8261226,4121582.5,1,0,0,3.354582329,476.1807049,0.033474352,,0.8006037,0.8372205,1.1944284,0.0995357,87.23975,2608941.2
Station1,Pump1,2019-04-07T08:30:00.000Z,Open,509059.9724,4587414.472,,,0.89587986,,84.69005,0.540290266,467.9184688,4078354.5,0,1,0,8.536032696,476.4545015,0.077431336,,0.796979,0.8301377,1.2046194,0.10038495,87.23474,2623239.8
Station1,Pump1,2019-04-07T08:35:00.000Z,Open,509059.9724,4598539.972,,,0.8957751,,86.760666,0.53944692,469.2387813,4089480,0,1,0,7.30844881,476.5472301,0.025289312,,0.79574513,0.8277053,1.2081594,0.10067996,87.229706,2563643.8
Station1,Pump1,2019-04-07T08:40:00.000Z,Open,509059.9724,4608368.972,,,0.89587986,,84.09869,0.539650828,470.3027461,4099309,0,1,0,6.222091694,476.5248378,0.09317022,,0.79604346,0.8282944,1.2073002,0.10060835,87.22467,2652142
Station1,Pump1,2019-04-07T08:45:00.000Z,Open,509059.9724,4591094.972,,,0.89552355,,84.06529,0.540594727,468.5220455,4082035,0,1,0,7.898903866,476.4209493,0.09381437,,0.79742444,0.8310132,1.2033503,0.10027919,87.21966,2646598.5
Station1,Pump1,2019-04-07T08:50:00.000Z,Open,509059.9724,4621620.472,,,0.89564925,,86.0497,0.541586846,471.931042,4112560.5,0,1,0,4.380413074,476.3114551,0.043352958,,0.798876,0.8338563,1.1992474,0.09993728,87.21466,2609641.2
Station1,Pump1,2019-04-07T08:55:00.000Z,Open,509059.9724,4593979.472,,,0.89539784,,84.74725,0.53954193,468.9156612,4084919.5,0,1,0,7.621137638,476.5367988,0.07597348,,0.79588413,0.82797986,1.2077588,0.10064657,87.20963,2622081.8
Station1,Pump1,2019-04-07T09:00:00.000Z,Open,509059.9724,4581790.972,,,0.89539784,,84.95534,0.541718215,467.5280574,4072731,0,1,0,8.768865604,476.296923,0.07069232,,0.79906815,0.8342316,1.1987078,0.099892326,87.204636,2618287.8
Station1,Pump1,2019-04-07T09:05:00.000Z,Open,502165.2224,4593679.472,,,0.8954397,,85.406586,0.545490175,469.6446956,4091514.2,1,0,0,6.232936878,475.8776325,0.059847515,,0.80458677,0.8448921,1.1835831,0.098631926,87.19971,2634535.5
Station1,Pump1,2019-04-07T09:10:00.000Z,Open,502165.2224,4559458.472,,,0.89539784,,85.8525,0.546062738,465.7705501,4057293.2,1,0,0,10.04302504,475.8135751,0.048089415,,0.80542445,0.8464902,1.1813486,0.09844571,87.19478,2601637.5
Station1,Pump1,2019-04-07T09:15:00.000Z,Open,502165.2224,4586410.972,,,0.89514655,,84.31768,0.545479506,468.9694942,4084245.8,1,0,0,6.909316082,475.8788103,0.088041976,,0.80457115,0.8448623,1.1836249,0.098635405,87.18985,2663766.8
Station1,Pump1,2019-04-07T09:20:00.000Z,Open,502165.2224,4597657.472,,,0.89527214,,85.28095,0.545231074,470.1847957,4095492.2,1,0,0,5.72177412,475.9065698,0.06311338,,0.8042077,0.8441671,1.1845995,0.09871663,87.18491,2639737.8
Station1,Pump1,2019-04-07T09:25:00.000Z,Open,502165.2224,4555586.472,,,0.8950209,,84.82063,0.547946483,465.5240901,4053421.2,1,0,0,10.07804872,475.6021389,0.074647516,,0.80818045,0.8517095,1.1741093,0.09784244,87.18002,2639776
Station1,Pump1,2019-04-07T09:30:00.000Z,Open,502165.2224,4586940.472,,,0.8950418,,84.05421,0.547471732,469.0842098,4084775.2,1,0,0,6.571310062,475.6555198,0.09535652,,0.8074859,0.85039973,1.1759176,0.097993135,87.175125,2682144.5
Station1,Pump1,2019-04-07T09:35:00.000Z,Open,502165.2224,4622603.472,,,0.89514655,,85.53157,0.54691723,473.0909847,4120438.2,1,0,0,2.626806755,475.7177914,0.05718785,,0.8066746,0.8488651,1.1780435,0.09817029,87.17021,2656157.8
Station1,Pump1,2019-04-07T09:40:00.000Z,Open,502165.2224,4572614.472,,,0.8950209,,86.7633,0.546988577,467.4634517,4070449.2,1,0,0,8.246335049,475.7097868,0.025455242,,0.806779,0.84906286,1.1777691,0.09814742,87.165306,2587017.5
Station1,Pump1,2019-04-07T09:45:00.000Z,Open,502165.2224,4610253.972,,,0.89491624,,84.503006,0.547401875,471.8050655,4108088.8,1,0,0,3.85831501,475.6633805,0.083951496,,0.80738366,0.8502067,1.1761847,0.09801538,87.16041,2682786.8
Station1,Pump1,2019-04-07T09:50:00.000Z,Open,502165.2224,4603031.972,,,0.8947698,,86.60966,0.548524052,471.0588802,4100866.8,1,0,0,4.478195686,475.5370759,0.029580595,,0.80902547,0.8532977,1.171924,0.097660325,87.155525,2618243.5
Station1,Pump1,2019-04-07T09:55:00.000Z,Open,502165.2224,4615328.472,,,0.8947698,,84.93397,0.548308104,472.4597591,4113163.2,1,0,0,3.101650257,475.5614093,0.0728168,,0.80870956,0.8527045,1.1727391,0.09772826,87.150635,2676859.8
Station1,Pump1,2019-04-07T10:00:00.000Z,Open,502165.2224,4566457.472,,,0.8948954,,83.18881,0.548087507,466.8271602,4064292.2,1,0,0,8.75911047,475.5862707,0.11814485,,0.8083868,0.8520978,1.1735742,0.09779785,87.145744,2699465
Station1,Pump1,2019-04-07T10:05:00.000Z,Open,502165.2224,4612243.472,,,0.8947698,,85.97736,0.547777682,472.1083187,4110078.2,1,0,0,3.51282074,475.6211394,0.04566728,,0.8079335,0.8512442,1.174751,0.09789592,87.140854,2639855.2
Station1,Pump1,2019-04-07T10:10:00.000Z,Open,502165.2224,4591950.972,,,0.89451885,,85.65017,0.548043281,469.9271968,4089785.8,1,0,0,5.664053936,475.5912508,0.05383007,,0.8083221,0.85197604,1.1737419,0.097811826,87.13596,2638124.8
Station1,Pump1,2019-04-07T10:15:00.000Z,Open,502165.2224,4610774.472,,,0.8945398,,85.511986,0.549682528,472.0613216,4108609.2,1,0,0,3.344970245,475.4062918,0.0578177,,0.8107204,0.856466,1.1675886,0.097299054,87.131096,2662425.5
Station1,Pump1,2019-04-07T10:20:00.000Z,Open,495270.4724,4613246.472,,,0.8990155,,85.70655,0.549646169,470.7924922,4117976,1,0,0,4.617899437,475.4103917,0.052897975,,0.8106672,0.85636693,1.1677238,0.09731031,87.12623,2662262.8
Station1,Pump1,2019-04-07T10:25:00.000Z,Open,502165.2224,4612728.472,,,0.89539784,,84.35453,0.546209425,471.8350948,4110563.2,1,0,0,3.962063808,475.7971586,0.08774951,,0.8056391,0.84689873,1.1807786,0.09839822,87.12131,2683316.8
Station1,Pump1,2019-04-07T10:30:00.000Z,Open,502165.2224,4569463.972,,,0.89416355,,86.238625,0.547539502,467.5488094,4067298.8,1,0,0,8.0991049,475.6479143,0.03858017,,0.80758506,0.8505869,1.1756588,0.097971566,87.11641,2603340.8
Station1,Pump1,2019-04-07T10:35:00.000Z,Open,502165.2224,4580283.972,,,0.8928494,,86.20661,0.551940471,469.4666255,4078118.8,1,0,0,5.683499832,475.1501254,0.039805386,,0.8140239,0.86257356,1.1593214,0.09661012,87.11158,2632055
Station1,Pump1,2019-04-07T10:40:00.000Z,Open,502165.2224,4593931.472,,,0.8951674,,86.159325,0.55023244,469.8150447,4091766.2,1,0,0,5.528989334,475.3440341,0.04102001,,0.811525,0.8579618,1.1655531,0.09712942,87.10673,2634201.2
Station1,Pump1,2019-04-07T10:45:00.000Z,Open,502165.2224,4583638.972,,,0.89554447,,85.11449,0.548376471,468.4473079,4081473.8,1,0,0,7.106407184,475.5537151,0.06756949,,0.8088096,0.8528924,1.1724808,0.097706735,87.10184,2650930.5
Station1,Pump1,2019-04-07T10:50:00.000Z,Open,502165.2224,4568520.472,,,0.8962785,,84.00537,0.550102621,466.3473628,4066355.2,1,0,0,9.011392612,475.3587555,0.096678734,,0.811335,0.85760915,1.1660323,0.09716936,87.096985,2684336.8
Station1,Pump1,2019-04-07T10:55:00.000Z,Open,495270.4724,4615701.972,,,0.89787656,,86.645775,0.551766127,471.6635555,4120431.5,1,0,0,3.506403465,475.1699589,0.028976755,,0.81376886,0.8621052,1.1599512,0.0966626,87.09215,2645056
Station1,Pump1,2019-04-07T11:00:00.000Z,Open,495270.4724,4613772.972,,,0.89853,,85.397995,0.550068587,471.104504,4118502.5,1,0,0,4.258090992,475.362595,0.060967986,,0.81128526,0.85751665,1.1661581,0.097179845,87.08729,2674260.5
Station1,Pump1,2019-04-07T11:05:00.000Z,Open,495270.4724,4608654.972,,,0.89964944,,85.36999,0.549983948,469.9432186,4113384.5,1,0,0,5.428962726,475.3721813,0.0616131,,0.8111614,0.8572866,1.1664711,0.09720593,87.08243,2671406
Station1,Pump1,2019-04-07T11:10:00.000Z,Open,495270.4724,4603318.472,,,0.90096253,,83.78397,0.549504369,468.660168,4108048,1,0,0,6.766265888,475.4264339,0.10352983,,0.81045973,0.8559803,1.1682512,0.09735427,87.07756,2716092.2
Station1,Pump1,2019-04-07T11:15:00.000Z,Open,495270.4724,4599460.972,,,0.9017905,,85.62718,0.548051625,467.7973751,4104190.5,1,0,0,7.792934437,475.5903095,0.054612745,,0.8083343,0.85199904,1.1737102,0.09780919,87.07267,2648167
Station1,Pump1,2019-04-07T11:20:00.000Z,Open,495270.4724,4609608.972,,,0.90244967,,84.80975,0.54845199,468.6047786,4114338.5,1,0,0,6.940427799,475.5452064,0.07612551,,0.8089201,0.8530998,1.1721957,0.097682975,87.06779,2682244.2
Station1,Pump1,2019-04-07T11:25:00.000Z,Open,495270.4724,4622016.972,,,0.9031951,,86.21109,0.546922892,469.6216243,4126746.5,1,0,0,6.095546741,475.7171711,0.039802436,,0.8066829,0.8488808,1.1780217,0.09816847,87.06288,2639283.2
Station1,Pump1,2019-04-07T11:30:00.000Z,Open,495270.4724,4649708.972,,,0.9037069,,85.38779,0.548200041,472.4814571,4154438.5,1,0,0,3.092137832,475.5735949,0.061560586,,0.80855143,0.8524074,1.1731479,0.097762324,87.05799,2688826.2
Station1,Pump1,2019-04-07T11:35:00.000Z,Open,495270.4724,4629019.472,,,0.904198,,85.72477,0.545782894,469.8944515,4133749,1,0,0,5.950427074,475.8448785,0.052260265,,0.805015,0.8457098,1.1824387,0.09853656,87.05306,2653263
Station1,Pump1,2019-04-07T11:40:00.000Z,Open,495270.4724,4596601.472,,,0.90473235,,85.47625,0.543106407,465.9666561,4101331,1,0,0,10.17647745,476.1431335,0.057945345,,0.8010992,0.8381813,1.1930593,0.099421605,87.048096,2627266.8
Station1,Pump1,2019-04-07T11:45:00.000Z,Open,488375.7224,4620910.472,,,0.905353,,86.783226,0.552577406,469.1632198,4132534.8,1,0,0,5.914352436,475.0775722,0.025597844,,0.8149558,0.86427987,1.1570326,0.09641938,87.043274,2652487.2
Station1,Pump1,2019-04-07T11:50:00.000Z,Open,495270.4724,4665233.472,,,0.9057601,,84.006386,0.5379062,473.1663631,4169963,0,1,0,3.549754639,476.7161177,0.09693448,,0.79349095,0.8232343,1.214721,0.101226754,87.03821,2692157.2
Station1,Pump1,2019-04-07T11:55:00.000Z,Open,495270.4724,4642677.472,,,0.9063178,,84.73099,0.539569884,470.340649,4147407,0,1,0,6.193094272,476.5337433,0.07756554,,0.795925,0.8280606,1.207641,0.10063675,87.03318,2662840
Station1,Pump1,2019-04-07T12:00:00.000Z,Open,495270.4724,4686975.472,,,0.9067687,,83.63506,0.537672371,475.0885433,4191705,0,1,0,1.653119583,476.7416629,0.10740589,,0.7931489,0.82255274,1.2157276,0.10131063,87.028114,2717036.8
Station1,Pump1,2019-04-07T12:05:00.000Z,Open,495270.4724,4669360.472,,,0.90730613,,85.04053,0.543263644,472.8303646,4174090,1,0,0,3.295323868,476.1256884,0.070410326,,0.8013292,0.83862674,1.1924256,0.099368796,87.02315,2688347
Station1,Pump1,2019-04-07T12:10:00.000Z,Open,495270.4724,4621772.472,,,0.9077365,,85.23922,0.544068187,467.2639888,4126502,1,0,0,8.772227306,476.0362161,0.06453966,,0.8025063,0.84089994,1.1892022,0.09910018,87.01819,2655397.8
Station1,Pump1,2019-04-07T12:15:00.000Z,Open,495270.4724,4663407.972,,,0.9081242,,85.49895,0.544078022,471.7397274,4168137.5,1,0,0,4.295403976,476.0351313,0.05840202,,0.8025207,0.84092766,1.189163,0.09909691,87.01324,2674090
Station1,Pump1,2019-04-07T12:20:00.000Z,Open,495270.4724,4653139.972,,,0.90827507,,83.605934,0.542820603,470.5096248,4157869.5,1,0,0,5.665224571,476.1748494,0.10834076,,0.800681,0.8373706,1.1942143,0.09951787,87.008255,2721647.2
Station1,Pump1,2019-04-07T12:25:00.000Z,Open,495270.4724,4665850.972,,,0.9087927,,85.4828,0.542898983,471.669598,4170580.5,1,0,0,4.496550102,476.1661481,0.058730792,,0.8007957,0.8375931,1.1938972,0.09949143,87.00328,2670410.2
Station1,Pump1,2019-04-07T12:30:00.000Z,Open,495270.4724,4643821.472,,,0.90926766,,85.20514,0.543023914,468.9555477,4148551,1,0,0,7.196759243,476.1523069,0.06564902,,0.8009785,0.8379474,1.1933923,0.09944936,86.998314,2665569.5
Station1,Pump1,2019-04-07T12:35:00.000Z,Open,495270.4724,4674361.972,,,0.9094405,,86.03639,0.544985264,472.290356,4179091.5,1,0,0,3.643669147,475.9340252,0.044672415,,0.803848,0.8434783,1.1855669,0.09879724,86.99337,2668776.2
Station1,Pump1,2019-04-07T12:40:00.000Z,Open,488375.7224,4626666.972,,,0.90998113,,85.72978,0.543480188,467.4415706,4138291.2,1,0,0,8.660044689,476.1016153,0.051969815,,0.80164605,0.8392396,1.1915548,0.099296235,86.9884,2644907.5
Station1,Pump1,2019-04-07T12:45:00.000Z,Open,488375.7224,4690436.722,,,0.9100893,,83.6115,0.541898161,474.5291866,4202061,0,1,0,1.747841377,476.277028,0.10915525,,0.7993314,0.8347453,1.1979703,0.09983085,86.98341,2745754.8
Station1,Pump1,2019-04-07T12:50:00.000Z,Open,488375.7224,4637820.472,,,0.9103491,,84.94682,0.544020027,468.5031246,4149444.8,1,0,0,7.538455028,476.0415796,0.07255122,,0.8024359,0.84076416,1.1893942,0.099116184,86.97846,2679117
Station1,Pump1,2019-04-07T12:55:00.000Z,Open,495270.4724,4687835.472,,,0.9105874,,84.36542,0.54371348,473.208691,4192565,1,0,0,2.867003937,476.0756949,0.088801354,,0.80198735,0.839899,1.1906193,0.09921828,86.973495,2724089.5
Station1,Pump1,2019-04-07T13:00:00.000Z,Open,495270.4724,4695344.972,,,0.91086906,,84.82077,0.543924957,473.9039424,4200074.5,1,0,0,2.148227234,476.0521697,0.076781556,,0.80229676,0.840496,1.1897737,0.099147804,86.968544,2715365.5
Station1,Pump1,2019-04-07T13:05:00.000Z,Open,488375.7224,4671165.472,,,0.91086906,,85.527916,0.543860525,471.9695857,4182789.8,1,0,0,4.089759369,476.0593451,0.05782698,,0.80220246,0.8403142,1.190031,0.099169254,86.963585,2681517.8
Station1,Pump1,2019-04-07T13:10:00.000Z,Open,488375.7224,4648584.472,,,0.9109775,,84.59511,0.544892877,469.3870967,4160208.8,1,0,0,6.557230968,475.9443277,0.08217649,,0.8037129,0.8432192,1.1859312,0.0988276,86.95864,2701527.2
Station1,Pump1,2019-04-07T13:15:00.000Z,Open,488375.7224,4694363.722,,,0.9112378,,84.93566,0.544422299,474.3752864,4205988,1,0,0,1.621491928,475.9967784,0.073891506,,0.8030244,0.84189713,1.1877936,0.098982796,86.95369,2717973.5
Station1,Pump1,2019-04-07T13:20:00.000Z,Open,488375.7224,4627136.472,,,0.91138965,,84.703445,0.546794683,466.7776607,4138760.8,1,0,0,8.953899402,475.7315601,0.07916135,,0.8064953,0.8485253,1.1785153,0.098209605,86.948784,2693454.2
Station1,Pump1,2019-04-07T13:25:00.000Z,Open,488375.7224,4660854.972,,,0.9114982,,85.35744,0.547237903,470.49342,4172479.2,1,0,0,5.188385982,475.681806,0.062519155,,0.8071438,0.8497532,1.1768123,0.098067686,86.94388,2696759.8
Station1,Pump1,2019-04-07T13:30:00.000Z,Open,495270.4724,4681908.972,,,0.91191083,,84.31366,0.542925984,471.8650325,4186638.5,1,0,0,4.298120041,476.1631526,0.08993808,,0.8008352,0.8376697,1.193788,0.099482335,86.9389,2717998.5
Station1,Pump1,2019-04-07T13:35:00.000Z,Open,488375.7224,4663564.972,,,0.91204125,,85.66636,0.544986516,470.5184749,4175189.2,1,0,0,5.415406723,475.9338816,0.054228153,,0.8038499,0.84348184,1.185562,0.09879683,86.93397,2677807.2
Station1,Pump1,2019-04-07T13:40:00.000Z,Open,488375.7224,4611685.972,,,0.9120195,,84.61483,0.546310276,464.7310604,4123310.2,1,0,0,11.05479815,475.7858585,0.08113641,,0.8057866,0.8471795,1.1803875,0.09836562,86.92905,2683849
Station1,Pump1,2019-04-07T13:45:00.000Z,Open,495270.4724,4704328.472,,,0.9122804,,85.79124,0.547723085,474.1805843,4209058,1,0,0,1.446687717,475.627272,0.051649503,,0.80785364,0.85109365,1.1749588,0.097913235,86.92415,2709026
Station1,Pump1,2019-04-07T13:50:00.000Z,Open,495270.4724,4665954.472,,,0.91251963,,85.15898,0.54563728,469.7705501,4170684,1,0,0,6.09063055,475.8611807,0.06753053,,0.804802,0.8453032,1.1830075,0.09858396,86.91922,2694042
Station1,Pump1,2019-04-07T13:55:00.000Z,Open,488375.7224,4688620.222,,,0.91241086,,84.52818,0.547110051,473.1287044,4200244.5,1,0,0,2.567470093,475.6961745,0.0851089,,0.8069567,0.8493993,1.1773025,0.098108545,86.914314,2740701.8
Station1,Pump1,2019-04-07T14:00:00.000Z,Open,495270.4724,4660398.972,,,0.91241086,,85.338745,0.54639557,469.2054256,4165128.5,1,0,0,6.57088377,475.7763094,0.06280436,,0.8059114,0.8474167,1.1800569,0.09833808,86.9094,2688487.2
Station1,Pump1,2019-04-07T14:05:00.000Z,Open,495270.4724,4678486.472,,,0.9125414,,85.476654,0.546840817,471.1593441,4183216,1,0,0,4.56703474,475.7263788,0.05949465,,0.80656284,0.84865326,1.1783376,0.0981948,86.90449,2697984.5
Station1,Pump1,2019-04-07T14:10:00.000Z,Open,495270.4724,4676922.472,,,0.9126719,,86.13197,0.547587901,470.9178279,4181652,1,0,0,4.724647541,475.6424755,0.042430256,,0.8076559,0.8507206,1.1754742,0.09795617,86.89959,2680083.8
Station1,Pump1,2019-04-07T14:15:00.000Z,Open,495270.4724,4689658.972,,,0.9128026,,85.20628,0.547156542,472.2733272,4194388.5,1,0,0,3.417623539,475.6909507,0.06684516,,0.8070248,0.8495281,1.1771241,0.09809368,86.894684,2715328.5
Station1,Pump1,2019-04-07T14:20:00.000Z,Open,495270.4724,4638150.472,,,0.9129332,,85.34677,0.546298116,466.4549373,4142880,1,0,0,9.332270641,475.787208,0.06224825,,0.80576885,0.8471456,1.1804346,0.09836955,86.88977,2673401.8
Station1,Pump1,2019-04-07T14:25:00.000Z,Open,495270.4724,4641490.472,,,0.91332537,,85.69791,0.54932788,466.6290706,4146220,1,0,0,8.817285557,475.4463562,0.053455297,,0.8102015,0.85549855,1.1689091,0.097409084,86.884895,2679253
Station1,Pump1,2019-04-07T14:30:00.000Z,Open,495270.4724,4648312.972,,,0.91332537,,86.284,0.546029121,467.3905452,4153042.5,1,0,0,8.426793117,475.8173383,0.038124014,,0.8053753,0.8463965,1.1814793,0.09845661,86.879974,2649554.8
Station1,Pump1,2019-04-07T14:35:00.000Z,Open,488375.7224,4652336.472,,,0.91332537,,86.450096,0.548843712,468.6091426,4163960.8,1,0,0,6.891894359,475.501037,0.03414459,,0.8094932,0.85417426,1.1707213,0.09756011,86.8751,2664973.5
Station1,Pump1,2019-04-07T14:40:00.000Z,Open,495270.4724,4663657.472,,,0.91332537,,85.51319,0.549292833,469.1031612,4168387,1,0,0,6.347172756,475.4503339,0.058585897,,0.81015027,0.8554028,1.1690398,0.097419985,86.870224,2699224.5
Station1,Pump1,2019-04-07T14:45:00.000Z,Open,495270.4724,4684638.472,,,0.913587,,85.631996,0.551509172,471.3109554,4189368,1,0,0,3.888201732,475.1991571,0.05596749,,0.8133929,0.86141396,1.1608821,0.09674017,86.86539,2719889.8
Station1,Pump1,2019-04-07T14:50:00.000Z,Open,495270.4724,4655576.972,,,0.913587,,84.735306,0.551937193,468.0683101,4160306.5,1,0,0,7.082160969,475.1504711,0.07945953,,0.81401914,0.86256474,1.1593332,0.096611105,86.86056,2731706.8
Station1,Pump1,2019-04-07T14:55:00.000Z,Open,495270.4724,4626228.972,,,0.913587,,84.41776,0.54632619,464.7937129,4130958.5,1,0,0,10.99035933,475.7840723,0.08652008,,0.8058099,0.8472237,1.1803257,0.09836048,86.85564,2695182.2
Station1,Pump1,2019-04-07T15:00:00.000Z,Open,495270.4724,4682685.972,,,0.91367424,,85.07386,0.548073023,471.0484737,4187415.5,1,0,0,4.539406795,475.5878805,0.07036693,,0.80836564,0.85205793,1.1736292,0.09780243,86.850746,2719545
Station1,Pump1,2019-04-07T15:05:00.000Z,Open,495270.4724,4659411.472,,,0.9137178,,85.84659,0.548256367,468.4296382,4164141,1,0,0,7.137602825,475.5672411,0.04970622,,0.80863386,0.8525623,1.1729348,0.09774457,86.84586,2680975
Station1,Pump1,2019-04-07T15:10:00.000Z,Open,495270.4724,4702590.472,,,0.9137178,,85.55798,0.549538582,473.2468074,4207320,1,0,0,2.175747413,475.4225548,0.057970207,,0.8105098,0.8560736,1.1681238,0.09734365,86.840996,2724217.8
Station1,Pump1,2019-04-07T15:15:00.000Z,Open,495270.4724,4675567.972,,,0.91384876,,84.451195,0.550827771,470.1652645,4180297.5,1,0,0,5.111274738,475.2765392,0.08736196,,0.812396,0.8595751,1.1633655,0.096947126,86.83615,2748575.5
Station1,Pump1,2019-04-07T15:20:00.000Z,Open,495270.4724,4673866.472,,,0.9137178,,85.98668,0.547888011,470.0422786,4178596,1,0,0,5.566435356,475.608714,0.046195533,,0.8080949,0.8515484,1.1743314,0.097860955,86.83125,2684108.8
Station1,Pump1,2019-04-07T15:25:00.000Z,Open,495270.4724,4699052.472,,,0.91402334,,84.358055,0.549425334,472.6953243,4203782,1,0,0,2.740026016,475.4353503,0.09016756,,0.8103441,0.8557646,1.1685456,0.0973788,86.826385,2760079.8
Station1,Pump1,2019-04-07T15:30:00.000Z,Open,495270.4724,4661801.972,,,0.91421986,,85.06866,0.550214499,468.4410823,4166531.5,1,0,0,6.905002613,475.3460849,0.070425965,,0.8114987,0.8579131,1.1656193,0.09713494,86.821526,2716636
Station1,Pump1,2019-04-07T15:35:00.000Z,Open,495270.4724,4681494.472,,,0.91421986,,86.0399,0.548300594,470.6368221,4186224,1,0,0,4.925453205,475.5622753,0.04492722,,0.80869853,0.8526839,1.1727675,0.09773063,86.81664,2689352.5
Station1,Pump1,2019-04-07T15:40:00.000Z,Open,495270.4724,4694416.972,,,0.9142417,,86.81662,0.5494757,472.0665096,4199146.5,1,0,0,3.363147755,475.4296573,0.025006399,,0.81041783,0.8559021,1.168358,0.09736317,86.811775,2679203
Station1,Pump1,2019-04-07T15:45:00.000Z,Open,495270.4724,4705410.472,,,0.91411066,,84.206955,0.550877482,473.3595699,4210140,1,0,0,1.911355514,475.2709254,0.09468496,,0.8124687,0.8597095,1.1631836,0.096931964,86.80693,2776474.8
Station1,Pump1,2019-04-07T15:50:00.000Z,Open,495270.4724,4699961.472,,,0.91441643,,85.455086,0.550835103,472.5951351,4204691,1,0,0,2.680598278,475.2757333,0.06080797,,0.8124067,0.85959494,1.1633387,0.09694488,86.80208,2732173
Station1,Pump1,2019-04-07T15:55:00.000Z,Open,495270.4724,4643857.972,,,0.9142417,,84.91455,0.552833766,466.4292415,4148587.5,1,0,0,8.619069118,475.0483106,0.07456395,,0.81533086,0.8649646,1.1561167,0.096343055,86.797264,2722642
Station1,Pump1,2019-04-07T16:00:00.000Z,Open,495270.4724,4684849.972,,,0.91435087,,85.43318,0.55338338,470.944012,4189579.5,1,0,0,4.041543979,474.985556,0.06145166,,0.816135,0.8664285,1.1541634,0.096180275,86.79246,2735548
Station1,Pump1,2019-04-07T16:05:00.000Z,Open,495270.4724,4663852.972,,,0.91421986,,84.78143,0.549379736,468.6697505,4168582.5,1,0,0,6.770749111,475.4404997,0.07801634,,0.8102774,0.8556402,1.1687156,0.09739297,86.78758,2723076.8
Station1,Pump1,2019-04-07T16:10:00.000Z,Open,495270.4724,4695374.472,,,0.91421986,,85.63348,0.552257806,472.18446,4200104,1,0,0,2.929529209,475.1139892,0.056147203,,0.8144882,0.8634246,1.1581787,0.096514896,86.78276,2730485
Station1,Pump1,2019-04-07T16:15:00.000Z,Open,495270.4724,4645444.972,,,0.91435087,,85.27781,0.551094502,466.5509456,4150174.5,1,0,0,8.695341129,475.2462867,0.06472144,,0.8127862,0.8602959,1.1623908,0.0968659,86.777916,2703617
Station1,Pump1,2019-04-07T16:20:00.000Z,Open,495270.4724,4678931.472,,,0.914482,,86.327644,0.553740531,470.2173274,4183661,1,0,0,4.727420349,474.9447478,0.037802737,,0.8166575,0.8673768,1.1529014,0.096075125,86.77311,2705111
Station1,Pump1,2019-04-07T16:25:00.000Z,Open,495270.4724,4690952.472,,,0.91461307,,86.31639,0.550772279,471.4902767,4195682,1,0,0,3.792583484,475.2828602,0.038002856,,0.8123148,0.859425,1.1635687,0.096964054,86.768265,2698809
Station1,Pump1,2019-04-07T16:30:00.000Z,Open,495270.4724,4673801.472,,,0.914482,,85.6405,0.551414639,469.6454891,4178531,1,0,0,5.564438362,475.2099274,0.055588827,,0.8132546,0.8611593,1.1612253,0.096768774,86.76343,2712123.8
Station1,Pump1,2019-04-07T16:35:00.000Z,Open,495270.4724,4702682.472,,,0.91461307,,84.50853,0.551326662,472.7976192,4207412,1,0,0,2.422296543,475.2199157,0.08644221,,0.81312585,0.8609222,1.1615452,0.096795425,86.75858,2767010.5
Station1,Pump1,2019-04-07T16:40:00.000Z,Open,467691.4411,4583873.441,,,0.91461307,,87.68879,0.598454803,462.6297115,4116182,1,0,0,6.883446712,469.5131582,0.002987301,,0.8820771,0.96388143,1.037472,0.086456,86.754265,2830059.2
Station1,Pump1,2019-04-07T16:45:00.000Z,Open,474586.1911,4553804.941,,,0.91461307,,87.206764,0.58821246,458.5100215,4079218.8,1,0,0,12.30329611,470.8133176,0.015609263,,0.86709195,0.9461482,1.0569168,0.088076405,86.74986,2772237.8
